,aerials_won,age,assists,avg_rating,bad_controls,blocks,clearances,country,crosses,dispossessed,dribbled_past,dribbles,first_eleven,fouled,fouls,goals,height_cm,interceptions,key_passes,long_balls,man_of_the_match,minutes_played,offsides,offsides_won,own_goals,pass_accuracy,passes,player_id,player_name,position,red_cards,shots,substituted_on,tackles,team,through_balls,weight_kg,yellow_cards
26,0.4,26,10,7.69,2.9,0.0,0.1,eg,0.8,2.6,0.6,2.2,34,0.8,0.4,32,175,0.1,1.7,0.5,8,2922,0.5,0.0,0,76.7,26.3,108226,Mohamed Salah,"AM(CLR),FW",0,4.0,2,0.3,Liverpool,0.1,71,1
27,1.2,26,7,7.39,2.2,0.1,0.2,br,0.1,1.9,1.4,1.3,32,0.5,1.5,15,181,0.5,1.5,0.4,3,2778,0.4,0.1,0,72.6,31.6,96182,Roberto Firmino,"M(CLR),FW",0,2.3,5,1.8,Liverpool,0.2,76,1
28,5.6,27,0,7.35,0.1,0.1,5.6,nl,0.0,0.1,0.1,0.0,14,0.8,0.6,0,193,1.3,0.4,5.0,1,1260,0.0,0.5,0,89.8,81.2,95408,Virgil van Dijk,D(C),0,1.1,0,1.1,Liverpool,0.1,92,1
29,1.8,24,4,7.28,1.2,0.2,1.2,de,0.2,0.6,1.0,0.9,24,1.0,1.0,3,184,1.1,1.0,2.9,2,2094,0.0,0.0,0,85.5,59.3,111212,Emre Can,"D(CLR),DMC",0,1.0,2,2.6,Liverpool,0.2,82,8
30,0.9,26,7,7.27,2.4,0.0,0.2,sn,0.2,1.7,0.7,1.9,28,1.7,0.8,10,175,0.3,1.7,0.8,1,2207,0.4,0.1,0,80.4,33.2,109915,Sadio Mané,AM(CLR),1,2.4,1,1.0,Liverpool,0.2,69,3
31,1.4,21,2,7.11,0.7,0.3,2.1,gb,0.4,0.6,0.8,1.0,21,0.4,0.7,0,188,1.5,0.7,2.1,0,1901,0.0,0.2,0,84.5,58.1,136451,Joseph Gomez,D(CLR),0,0.2,2,2.5,Liverpool,0.0,77,3
32,0.7,24,5,7.02,1.0,0.1,2.2,gb,0.5,0.5,0.6,0.4,22,0.2,0.7,1,178,1.2,1.1,1.9,1,1943,0.2,0.1,0,87.1,64.6,115726,Andrew Robertson,"D(L),M(L)",0,0.5,0,1.4,Liverpool,0.0,64,2
33,0.3,19,1,7.02,0.9,0.3,2.1,gb,0.9,0.7,0.7,1.1,18,0.1,0.6,1,175,1.5,1.3,3.9,0,1576,0.2,0.4,0,77.3,53.0,318871,Trent Alexander-Arnold,D(R),0,0.6,1,1.9,Liverpool,0.1,69,3
34,3.6,29,1,6.99,0.2,0.5,4.9,hr,0.1,0.0,0.3,0.0,24,0.2,0.5,2,188,1.3,0.2,3.1,2,2125,0.0,0.9,0,88.5,62.2,29106,Dejan Lovren,D(C),0,0.5,5,0.9,Liverpool,0.0,84,4
35,1.0,28,1,6.95,0.6,0.1,0.7,gb,0.2,0.4,1.3,0.3,25,0.5,1.0,1,182,1.1,0.9,5.6,0,2173,0.0,0.0,0,84.4,77.2,68659,Jordan Henderson,M(CLR),0,0.6,2,1.9,Liverpool,0.1,67,1
36,2.3,26,0,6.92,0.4,0.6,3.8,cm,0.0,0.2,0.5,0.1,22,0.4,0.8,1,195,1.4,0.2,3.6,0,1995,0.0,0.8,0,88.7,66.2,74341,Joel Matip,D(C),0,0.4,3,1.4,Liverpool,0.0,90,3
37,0.3,24,7,6.88,1.2,0.0,0.2,gb,0.5,0.8,0.5,1.3,14,0.3,0.5,3,180,0.6,1.1,1.6,1,1485,0.1,0.0,0,81.9,22.3,84146,Alex Oxlade Chamberlain,M(CLR),0,1.2,18,1.0,Liverpool,0.2,70,3
38,2.1,32,0,6.81,0.4,0.3,4.3,ee,0.0,0.1,0.3,0.2,16,0.6,0.4,1,187,0.8,0.2,2.7,0,1449,0.0,0.5,0,90.7,63.1,10839,Ragnar Klavan,D(C),0,0.1,3,0.7,Liverpool,0.1,85,0
39,0.6,26,0,6.8,0.4,0.1,2.4,es,0.6,0.3,1.0,0.4,14,1.2,0.5,0,171,0.8,0.9,2.2,0,1264,0.0,0.3,0,84.3,48.9,113275,Alberto Moreno,"D(L),M(L)",0,0.8,2,2.2,Liverpool,0.1,65,1
40,0.5,27,2,6.79,1.0,0.1,0.6,nl,0.0,1.1,0.4,1.3,27,0.5,0.4,1,175,0.8,0.7,1.4,0,2387,0.1,0.1,0,89.9,38.4,33568,Georginio Wijnaldum,M(CL),0,1.2,6,1.0,Liverpool,0.0,69,1
41,0.7,32,3,6.78,0.7,0.2,0.7,gb,0.9,0.7,0.8,0.4,16,0.7,0.9,0,175,0.7,1.1,2.7,1,1764,0.0,0.1,0,86.4,46.3,4511,James Milner,"D(L),M(CLR)",0,0.7,16,1.8,Liverpool,0.1,70,3
42,0.2,28,1,6.76,1.3,0.0,0.1,gb,0.1,1.2,0.1,1.1,5,1.0,0.1,2,188,0.0,1.4,0.3,0,431,0.2,0.0,0,80.3,14.1,23736,Daniel Sturridge,"M(R),FW",0,2.3,4,0.0,Liverpool,0.0,76,0
43,0.4,25,0,6.7,0.0,0.0,0.8,de,0.0,0.1,0.0,0.0,19,0.2,0.1,0,189,0.1,0.0,4.1,0,1710,0.0,0.0,0,67.2,27.4,107176,Loris Karius,GK,0,0.0,0,0.0,Liverpool,0.0,75,1
44,0.2,30,0,6.49,0.0,0.0,0.7,be,0.0,0.0,0.1,0.1,19,0.1,0.1,0,193,0.0,0.0,4.3,0,1710,0.0,0.0,0,69.5,26.2,52197,Simon Mignolet,GK,0,0.0,0,0.1,Liverpool,0.0,87,3
45,1.0,20,1,6.4,1.6,0.0,0.3,gb,0.0,0.8,0.1,0.4,5,0.1,0.6,1,187,0.1,0.7,0.1,0,583,0.0,0.0,0,75.1,9.4,136459,Dominic Solanke,FW,0,1.0,16,0.3,Liverpool,0.1,80,0
46,0.5,25,0,6.33,1.4,0.0,0.1,gb,0.0,0.8,0.0,0.1,3,0.4,0.8,1,178,0.3,0.4,0.1,0,265,0.4,0.0,0,61.8,9.5,91762,Danny Ings,"AM(C),FW",0,1.0,5,0.6,Liverpool,0.0,73,0
47,1.0,27,0,6.27,1.3,0.3,1.0,gb,0.3,0.7,0.3,0.0,2,0.0,1.3,0,175,0.0,0.3,1.7,0,174,0.0,0.3,0,79.8,34.7,69375,Nathaniel Clyne,"D(R),M(R)",0,0.7,1,1.0,Liverpool,0.0,67,1
48,0.3,30,0,6.22,0.8,0.0,0.1,gb,0.2,0.8,0.7,0.5,1,0.4,0.3,0,172,0.1,0.6,0.3,0,235,0.1,0.0,0,85.9,18.3,21683,Adam Lallana,AM(CLR),0,0.9,11,0.3,Liverpool,0.0,73,1
49,0.0,18,0,6.14,0.0,0.0,0.0,gb,0.0,0.0,0.0,0.0,0,0.0,0.0,0,174,0.0,0.0,0.0,0,6,0.0,0.0,0,87.5,8.0,330818,Ben Woodburn,Forward,0,0.0,1,0.0,Liverpool,0.0,72,0
50,0.0,22,0,6.12,0.0,0.0,0.0,rs,0.0,0.3,0.0,0.0,0,0.0,0.0,0,191,0.0,0.3,0.0,0,14,0.0,0.0,0,78.6,4.7,244779,Marko Grujic,DMC,0,0.0,3,0.7,Liverpool,0.0,76,0
51,0.0,23,0,5.8,2.0,0.0,0.0,be,0.0,0.0,0.0,0.0,0,0.0,0.0,0,185,0.0,0.0,0.0,0,9,0.0,0.0,0,50.0,2.0,124688,Divock Origi,"AM(LR),FW",0,0.0,1,0.0,Liverpool,0.0,75,0
52,1.3,24,0,7.81,1.7,0.7,2.0,gb,1.3,1.3,0.3,5.7,3,0.3,0.3,0,180,2.0,1.7,3.3,1,242,0.3,0.0,0,84.6,41.0,84146,Alex Oxlade Chamberlain,M(CLR),0,3.0,0,1.7,Arsenal,0.0,70,0
53,4.5,26,1,7.38,0.3,0.6,6.3,de,0.1,0.1,1.0,0.0,25,0.4,1.0,3,184,2.1,0.3,2.7,3,2274,0.1,0.7,0,86.2,64.2,80921,Shkodran Mustafi,D(CR),0,0.5,2,2.4,Arsenal,0.0,82,6
54,0.9,29,4,7.35,1.7,0.2,0.4,am,0.5,1.8,1.5,1.5,9,1.5,1.1,2,177,0.7,1.5,0.8,2,797,0.2,0.0,0,77.7,40.8,28421,Henrikh Mkhitaryan,M(CLR),0,1.9,2,1.6,Arsenal,0.4,75,0
55,0.8,29,3,7.33,3.4,0.1,0.0,cl,0.5,2.5,1.3,2.1,17,2.3,1.1,7,169,0.3,2.7,2.6,3,1508,0.8,0.0,0,72.4,45.9,25244,Alexis Sánchez,"M(CLR),FW",0,3.6,2,1.1,Arsenal,0.4,62,4
56,0.6,29,4,7.33,0.9,0.1,0.5,ga,0.2,0.9,0.5,0.8,12,0.6,0.1,10,187,0.2,1.0,0.4,2,1058,0.8,0.0,0,69.4,24.4,44120,Pierre-Emerick Aubameyang,"M(LR),FW",0,2.4,1,0.4,Arsenal,0.0,80,0
57,0.4,27,8,7.27,2.0,0.1,0.3,gb,0.1,1.5,1.5,1.2,21,1.4,1.2,7,178,1.0,1.2,1.8,1,1848,0.0,0.0,0,84.9,51.6,26820,Aaron Ramsey,M(CR),0,2.3,3,1.5,Arsenal,0.2,76,0
58,0.0,29,8,7.25,1.6,0.0,0.2,de,1.0,1.2,0.7,1.4,24,0.8,0.7,4,180,0.5,3.2,2.2,2,2164,0.5,0.0,0,86.5,69.6,13756,Mesut Özil,M(CLR),0,1.5,2,0.8,Arsenal,0.3,76,4
59,2.2,32,2,7.13,0.3,0.3,2.6,es,0.2,0.2,1.0,0.2,26,0.6,0.7,5,179,2.0,0.5,1.6,2,2244,0.1,0.2,0,89.5,61.4,23072,Nacho Monreal,"D(CL),M(L)",0,0.8,2,1.9,Arsenal,0.0,72,3
60,0.9,27,4,7.09,1.9,0.1,0.1,fr,0.1,1.6,0.7,1.0,26,0.9,0.9,14,175,0.2,1.1,0.3,1,2212,0.7,0.0,0,76.7,22.6,73078,Alexandre Lacazette,"M(LR),FW",0,2.1,6,0.8,Arsenal,0.0,73,1
61,3.2,32,0,7.08,0.5,0.6,5.4,fr,0.0,0.2,0.6,0.1,25,1.0,0.6,2,186,2.2,0.3,4.4,1,2227,0.1,0.7,0,89.0,69.8,30051,Laurent Koscielny,D(C),0,0.4,0,1.7,Arsenal,0.0,75,4
62,1.3,25,7,7.02,0.9,0.2,1.7,ch,0.8,0.5,1.1,0.5,37,1.1,1.5,1,185,1.0,1.0,4.9,0,3266,0.0,0.1,0,86.9,82.0,89401,Granit Xhaka,M(C),0,1.7,1,2.1,Arsenal,0.1,82,10
63,1.0,29,0,6.95,0.0,0.0,1.0,co,0.0,0.0,0.0,0.0,4,0.8,0.0,0,183,0.0,0.0,4.4,0,380,0.0,0.0,0,69.2,23.4,36745,David Ospina,GK,0,0.0,1,0.0,Arsenal,0.0,80,0
64,1.7,25,4,6.92,0.8,0.1,2.0,ba,0.2,0.6,0.7,0.4,25,0.4,1.2,2,183,1.0,0.7,0.9,1,2152,0.0,0.2,0,80.1,47.0,110260,Sead Kolasinac,"D(L),M(L)",0,0.8,2,1.8,Arsenal,0.0,85,3
65,0.1,22,5,6.88,1.6,0.0,0.3,ng,0.1,1.2,0.5,1.4,22,0.5,0.4,3,180,0.3,1.4,1.1,0,1844,0.0,0.0,0,86.6,43.7,136824,Alex Iwobi,AM(CLR),0,1.7,4,0.7,Arsenal,0.3,75,1
66,0.4,26,3,6.82,1.2,0.1,0.3,gb,0.1,1.3,0.8,2.3,12,1.9,0.8,1,172,0.4,0.8,1.2,1,1188,0.1,0.0,0,86.4,40.4,42686,Jack Wilshere,M(CLR),0,0.8,8,0.8,Arsenal,0.1,68,6
67,1.0,23,3,6.79,1.1,0.2,2.0,es,0.3,0.9,0.8,0.7,34,0.2,1.0,2,178,0.7,0.9,0.9,0,3051,0.1,0.1,0,84.9,52.6,125211,Héctor Bellerín,"D(R),M(R)",0,0.8,1,1.6,Arsenal,0.0,74,5
68,2.3,23,0,6.77,0.8,0.9,3.7,gb,0.1,0.5,0.8,0.6,10,0.4,0.8,0,182,1.5,0.2,2.6,0,869,0.0,0.6,0,83.3,50.0,124316,Calum Chambers,D(CR),0,0.8,2,1.4,Arsenal,0.0,66,1
69,0.4,36,0,6.75,0.0,0.0,1.3,cz,0.0,0.0,0.0,0.1,34,0.1,0.0,0,196,0.0,0.0,5.4,1,3040,0.0,0.0,0,65.4,23.9,6775,Petr Cech,GK,0,0.0,0,0.0,Arsenal,0.0,90,1
70,2.3,22,0,6.69,0.6,0.8,3.3,gb,0.0,0.5,0.7,0.4,9,0.4,0.8,0,189,1.8,0.2,2.5,0,820,0.0,0.6,0,84.6,50.3,288795,Rob Holding,D(CR),0,0.1,3,1.6,Arsenal,0.0,75,3
71,3.8,33,0,6.67,0.3,0.5,3.5,de,0.0,0.2,0.2,0.0,4,0.7,0.3,1,198,1.0,0.0,1.2,1,365,0.0,1.0,0,91.5,41.2,6292,Per Mertesacker,D(C),0,0.3,2,0.3,Arsenal,0.0,90,0
72,0.4,20,0,6.65,1.2,0.1,1.5,gb,0.3,0.9,1.1,1.3,8,0.3,0.7,0,177,0.8,0.5,1.5,0,909,0.0,0.1,0,85.3,35.7,255169,Ainsley Maitland-Niles,"D(L),DMC,M(LR)",0,0.3,7,1.7,Arsenal,0.0,71,1
73,0.9,27,2,6.52,1.1,0.0,0.4,gb,0.0,0.9,0.3,0.5,12,0.7,0.5,5,185,0.4,0.5,0.0,2,1185,0.1,0.0,0,79.8,14.0,39308,Danny Welbeck,"AM(CLR),FW",0,1.1,16,0.7,Arsenal,0.0,73,1
74,0.5,26,1,6.47,0.5,0.0,0.9,eg,0.0,0.6,0.3,0.2,11,0.5,0.3,0,180,0.8,0.8,1.8,0,870,0.1,0.0,0,93.7,64.4,125209,Mohamed Elneny,DMC,1,0.6,2,0.9,Arsenal,0.1,73,3
75,1.4,31,0,6.46,0.8,0.0,0.3,fr,0.1,0.3,0.3,0.1,1,0.1,0.4,4,192,0.1,0.4,0.1,0,375,0.1,0.0,0,69.9,8.5,24444,Olivier Giroud,FW,0,1.1,15,0.3,Arsenal,0.1,93,0
76,0.3,18,0,6.44,1.7,0.0,0.0,gb,0.0,0.3,0.0,0.3,2,0.7,0.0,0,175,1.0,0.3,0.3,0,146,0.0,0.0,0,92.4,26.3,342564,Reiss Nelson,Forward,0,0.7,1,1.3,Arsenal,0.0,71,0
77,1.3,20,0,6.3,0.0,1.0,3.7,gr,0.0,0.0,0.3,0.3,3,1.0,0.7,0,194,2.0,0.0,2.0,0,195,0.0,0.3,0,88.3,34.3,351127,Konstantinos Mavropanos,Defender,1,0.0,0,0.3,Arsenal,0.0,88,0
78,0.3,27,0,6.13,0.1,0.0,0.3,fr,0.0,0.3,0.3,0.1,1,0.1,0.3,0,176,0.4,0.1,1.0,0,157,0.0,0.0,0,82.3,13.7,69738,Francis Coquelin,M(CL),0,0.1,6,0.7,Arsenal,0.0,74,0
79,0.0,29,0,6.09,0.0,0.0,0.0,gb,0.0,0.2,0.0,0.2,0,0.0,0.2,0,176,0.2,0.0,0.2,0,64,0.8,0.0,0,73.7,3.2,13796,Theo Walcott,"M(LR),FW",0,0.0,6,0.2,Arsenal,0.0,68,0
80,0.0,19,0,6.05,0.3,0.0,0.0,gb,0.0,0.3,0.0,0.0,0,0.0,0.3,0,175,0.0,0.0,0.0,0,17,0.0,0.3,0,85.7,2.3,345845,Eddie Nketiah,Forward,0,0.3,3,0.3,Arsenal,0.0,72,0
81,0.0,18,0,6.04,1.0,0.0,0.5,gb,0.0,1.0,0.0,0.0,1,0.0,1.5,0,179,0.5,0.0,0.5,0,82,0.0,0.0,0,77.5,20.0,342563,Joe Willock,M(C),0,0.5,1,2.0,Arsenal,0.0,71,0
82,4.7,25,0,7.22,0.4,1.4,7.1,gb,0.1,0.2,0.7,0.4,31,0.8,0.8,0,185,1.6,0.2,3.8,4,2790,0.1,0.7,0,73.1,35.2,131464,James Tarkowski,D(C),0,0.6,0,1.5,Burnley,0.0,81,5
83,5.0,27,2,7.16,0.4,0.9,7.9,ie,0.0,0.1,0.6,0.0,16,1.3,0.9,1,188,1.2,0.4,3.8,3,1440,0.1,0.5,1,71.7,33.8,74606,Kevin Long,D(C),0,0.6,0,2.0,Burnley,0.0,83,1
84,4.0,28,0,7.12,0.3,1.4,7.2,gb,0.0,0.1,0.4,0.1,29,1.0,0.5,0,180,1.1,0.2,3.9,2,2610,0.1,0.3,0,76.4,36.9,94935,Ben Mee,D(CL),0,0.9,0,1.1,Burnley,0.0,74,5
85,0.6,26,2,7.1,1.2,0.2,1.7,ie,2.6,1.3,1.3,1.1,15,0.7,1.3,1,176,0.5,1.7,2.1,2,1279,0.2,0.0,0,68.1,30.3,93473,Robbie Brady,"D(L),M(CLR)",0,1.6,0,2.1,Burnley,0.2,71,3
86,1.2,27,8,7.02,1.3,0.0,0.9,is,1.8,1.3,0.8,1.0,32,0.9,0.5,2,186,1.0,1.9,1.2,0,2840,0.1,0.0,0,73.7,23.0,41868,Johann Berg Gudmundsson,AM(CLR),0,1.5,3,1.2,Burnley,0.0,78,2
87,1.3,29,3,6.97,0.7,0.6,4.3,gb,0.6,0.4,1.2,0.4,25,0.7,0.7,0,180,1.5,0.5,2.8,1,2295,0.0,0.2,0,68.9,31.7,80067,Matthew Lowton,"D(LR),M(R)",0,0.2,1,2.1,Burnley,0.0,78,1
88,0.3,26,0,6.93,0.0,0.0,1.1,gb,0.0,0.0,0.0,0.0,34,0.1,0.0,0,191,0.0,0.1,10.3,0,3114,0.0,0.0,0,39.0,31.4,105720,Nick Pope,GK,0,0.0,1,0.0,Burnley,0.0,76,3
89,2.1,32,1,6.89,0.6,0.4,3.6,ie,0.5,0.2,0.8,0.2,28,1.0,0.4,1,184,1.5,0.6,2.5,1,2462,0.1,0.1,0,69.1,33.0,15764,Stephen Ward,D(L),0,0.2,0,1.4,Burnley,0.0,82,1
90,2.2,33,0,6.87,0.7,0.5,5.1,gb,0.5,0.7,0.5,0.2,13,1.5,1.7,0,180,1.7,0.4,2.2,0,1126,0.0,0.2,0,67.5,32.2,18181,Phil Bardsley,D(LR),0,0.2,0,1.3,Burnley,0.0,74,5
91,3.5,26,1,6.79,2.4,0.2,0.7,nz,0.0,1.5,0.4,0.3,20,0.7,0.8,10,191,0.0,0.5,0.2,1,1634,1.1,0.0,0,60.2,17.3,73380,Chris Wood,FW,0,1.6,4,0.3,Burnley,0.0,81,1
92,0.2,30,1,6.77,1.0,0.3,0.8,be,0.4,0.3,1.5,0.5,24,0.3,0.5,1,173,1.9,0.8,2.8,0,2009,0.0,0.0,0,83.8,42.3,19155,Steven Defour,DMC,0,0.8,0,1.4,Burnley,0.0,65,6
93,2.1,24,0,6.75,0.9,0.5,3.5,gb,0.5,0.3,0.5,0.7,10,1.1,0.6,0,176,1.4,0.4,1.3,0,949,0.0,0.1,0,66.9,29.6,107462,Charlie Taylor,"D(L),M(L)",0,0.0,1,1.5,Burnley,0.0,70,3
94,1.5,29,1,6.74,1.8,0.4,2.1,gb,0.1,1.2,1.1,0.8,38,1.4,0.6,2,183,1.1,0.5,2.3,0,3420,0.0,0.0,0,80.6,41.7,22847,Jack Cork,DMC,0,0.4,0,1.6,Burnley,0.0,70,7
95,0.7,29,1,6.63,1.2,0.1,1.1,ca,0.1,0.8,1.4,0.8,15,0.8,1.2,2,178,0.7,0.4,0.2,0,1337,0.1,0.0,0,69.1,19.6,21686,Scott Arfield,AM(CLR),0,1.0,3,2.0,Burnley,0.0,70,3
96,0.5,31,2,6.58,0.6,0.4,0.6,gb,0.4,1.6,1.3,0.7,13,0.9,0.7,0,165,0.6,0.5,0.4,0,1125,0.1,0.0,0,70.8,19.6,5625,Aaron Lennon,M(LR),0,0.7,1,1.4,Burnley,0.0,63,2
97,2.5,28,0,6.57,2.1,0.1,0.5,gb,0.1,1.2,0.7,0.4,21,2.0,1.5,9,186,0.1,0.5,0.1,1,2159,0.7,0.0,0,60.8,14.2,33386,Ashley Barnes,"AM(CL),FW",0,1.7,15,0.6,Burnley,0.1,77,10
98,0.3,32,0,6.46,0.0,0.0,0.3,gb,0.0,0.0,0.0,0.0,4,0.0,0.0,0,188,0.0,0.0,8.5,0,306,0.0,0.3,0,51.1,23.5,17708,Tom Heaton,GK,0,0.0,0,0.0,Burnley,0.0,85,0
99,4.1,28,1,6.46,1.0,0.1,0.5,gb,0.0,0.5,0.1,0.0,7,0.5,0.7,4,186,0.1,0.3,0.1,1,980,0.4,0.1,0,49.4,8.8,13938,Sam Vokes,FW,0,1.1,23,0.1,Burnley,0.0,90,3
100,0.5,28,1,6.41,0.3,0.5,0.8,gb,0.2,0.3,0.7,0.1,12,0.5,0.7,0,175,1.0,0.4,3.4,0,1108,0.0,0.0,0,81.6,31.5,79050,Ashley Westwood,DMC,0,0.4,7,0.7,Burnley,0.0,80,2
101,0.4,26,2,6.33,1.3,0.1,0.6,ie,0.1,1.0,0.4,0.7,29,0.5,0.6,2,185,0.2,0.8,0.6,0,2343,0.5,0.0,0,81.0,23.6,86454,Jeff Hendrick,M(CR),0,0.7,5,0.5,Burnley,0.0,79,1
102,0.0,23,0,6.21,0.6,0.0,0.0,fr,0.1,1.6,0.6,0.8,2,0.8,0.5,0,174,0.1,0.1,0.5,0,224,0.0,0.1,0,79.5,10.4,134887,Georges-Kévin Nkoudou,AM(LR),0,0.5,6,0.9,Burnley,0.0,68,1
103,0.0,28,0,6.02,0.2,0.0,0.0,bm,0.0,0.3,0.0,0.1,0,0.0,0.4,0,170,0.0,0.0,0.0,0,46,0.0,0.0,0,100.0,1.8,122554,Nahki Wells,"AM(L),FW",0,0.3,9,0.4,Burnley,0.0,69,0
104,0.0,18,0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,100.0,1.0,357427,Dwight McNeil,Forward,0,0.0,1,0.0,Burnley,0.0,0,0
105,0.7,34,0,5.92,0.7,0.0,0.3,ie,0.0,0.7,0.0,0.0,0,0.3,0.0,0,183,0.0,0.0,0.0,0,37,0.0,0.0,0,44.4,3.0,3860,Jonathan Walters,"M(CLR),FW",0,0.3,3,0.0,Burnley,0.0,79,0
106,0.5,29,3,7.13,2.9,0.0,0.8,gb,0.9,1.6,0.6,1.9,13,2.0,0.4,3,176,0.6,1.0,0.6,4,1153,0.5,0.0,0,75.9,21.9,13796,Theo Walcott,"M(LR),FW",0,1.4,1,1.9,Everton,0.0,68,2
107,1.1,28,2,6.98,0.5,0.2,5.6,,0.7,0.4,0.9,0.1,20,0.4,1.2,0,185,2.0,0.6,2.1,0,1831,0.1,0.2,0,77.9,37.1,43712,Cuco Martina,D(CLR),0,0.1,1,2.9,Everton,0.0,77,1
108,1.0,28,1,6.95,1.3,0.3,1.3,sn,0.1,1.0,1.5,0.5,32,1.6,1.5,2,174,1.9,0.5,2.2,1,2757,0.0,0.0,0,84.7,47.5,80464,Idrissa Gueye,M(C),1,0.7,1,3.5,Everton,0.0,66,6
109,4.3,25,1,6.94,0.5,0.9,6.9,gb,0.0,0.1,0.8,0.2,29,0.3,0.7,0,191,1.8,0.1,3.2,0,2561,0.1,0.9,0,77.8,38.6,107941,Michael Keane,D(CR),0,0.5,1,1.1,Everton,0.0,82,3
110,0.7,28,3,6.88,2.0,0.3,1.1,is,1.3,0.9,1.5,0.7,25,0.6,0.7,4,186,1.3,1.4,0.4,1,2262,0.0,0.0,0,74.9,25.9,69346,Gylfi Sigurdsson,"M(CLR),FW",0,1.4,2,1.4,Everton,0.1,79,2
111,2.0,21,1,6.87,1.1,0.4,3.8,gb,0.6,0.3,0.6,0.3,17,0.2,0.9,0,176,1.5,0.5,2.6,0,1589,0.0,0.0,0,68.5,30.9,255961,Jonjoe Kenny,D(R),0,0.2,2,2.2,Everton,0.0,67,2
112,1.2,29,1,6.87,1.3,1.0,1.9,ie,0.3,1.2,0.4,2.1,12,1.1,0.3,0,177,0.8,0.6,0.8,0,1036,0.0,0.3,0,73.4,29.8,31826,Seamus Coleman,"D(R),M(R)",0,0.4,0,1.2,Everton,0.0,67,0
113,2.7,35,0,6.82,0.3,0.8,7.1,gb,0.0,0.2,0.5,0.0,23,0.6,0.3,0,180,1.6,0.0,4.4,2,2065,0.0,0.4,0,75.9,38.6,6105,Phil Jagielka,D(CR),0,0.3,2,1.3,Everton,0.0,87,2
114,2.2,21,0,6.81,0.7,0.6,5.5,gb,0.2,0.2,0.7,0.5,13,0.8,0.8,0,184,1.5,0.5,2.9,0,1183,0.1,0.2,0,67.4,31.7,297544,Mason Holgate,D(CR),0,0.4,2,1.5,Everton,0.0,63,3
115,2.2,27,0,6.74,2.4,0.3,0.8,tr,0.1,0.9,0.7,0.3,12,0.8,1.8,5,183,0.1,1.1,0.6,0,991,0.6,0.0,0,70.3,18.8,77438,Cenk Tosun,FW,0,1.4,2,0.4,Everton,0.0,78,0
116,0.6,33,3,6.73,0.4,0.3,2.1,gb,1.0,0.5,0.2,0.4,22,0.8,0.3,2,170,1.1,1.1,1.3,1,1910,0.0,0.1,0,80.1,34.3,8222,Leighton Baines,"D(L),M(L)",0,0.3,0,1.1,Everton,0.0,74,1
117,4.2,21,6,6.72,2.2,0.0,0.7,gb,0.3,1.3,0.4,0.7,18,0.8,1.3,4,176,0.3,0.6,0.1,2,1876,0.5,0.0,0,60.9,15.4,141469,Dominic Calvert-Lewin,"AM(L),FW",0,1.3,14,0.5,Everton,0.0,71,4
118,2.2,33,0,6.7,0.2,1.0,7.1,gb,0.0,0.0,0.4,0.1,20,0.2,1.0,1,183,1.5,0.1,2.2,1,1835,0.1,0.1,0,80.7,30.5,8408,Ashley Williams,D(C),1,0.5,4,1.0,Everton,0.0,77,3
119,1.5,28,2,6.64,2.9,0.1,0.3,sn,0.0,1.1,0.7,0.9,10,0.7,1.4,8,182,0.1,0.5,0.1,1,1083,0.9,0.0,0,62.4,11.4,111141,Oumar Niasse,FW,0,1.7,12,0.5,Everton,0.0,75,2
120,0.8,32,2,6.64,1.2,0.2,1.2,gb,0.7,1.8,1.0,0.3,27,0.6,1.1,10,176,0.5,1.1,3.4,2,2284,0.3,0.0,0,77.7,37.5,3859,Wayne Rooney,"M(CLR),FW",0,1.5,4,0.9,Everton,0.1,83,5
121,0.5,24,0,6.63,0.0,0.0,1.3,gb,0.0,0.0,0.1,0.0,38,0.2,0.0,0,185,0.1,0.1,8.8,0,3420,0.0,0.0,0,44.5,30.6,110189,Jordan Pickford,GK,0,0.0,0,0.0,Everton,0.0,77,0
122,1.2,28,0,6.57,0.9,0.2,2.0,fr,0.1,0.4,1.0,0.2,24,0.6,1.3,0,181,2.0,0.2,2.1,0,2129,0.0,0.0,0,83.9,37.7,29544,Morgan Schneiderlin,DMC,1,0.2,6,1.9,Everton,0.0,75,5
123,0.6,20,1,6.41,1.5,0.2,0.5,gb,0.2,1.2,1.3,0.8,20,1.3,1.2,2,180,0.7,0.3,0.7,0,1905,0.1,0.0,0,78.0,20.9,316077,Tom Davies,M(C),0,0.6,13,0.9,Everton,0.0,70,7
124,1.8,27,0,6.37,0.0,0.3,3.5,ar,0.0,0.3,0.0,0.0,1,0.5,0.8,0,186,0.8,0.0,1.3,0,121,0.0,0.3,0,77.8,13.5,121454,Ramiro Funes Mori,D(C),0,0.3,3,0.0,Everton,0.0,78,1
125,0.4,20,0,6.36,2.3,0.2,0.8,hr,0.2,1.0,0.6,1.1,7,0.6,0.6,0,178,0.8,1.0,0.2,0,577,0.1,0.0,0,73.9,16.9,343975,Nikola Vlasic,AM(R),0,0.4,5,0.8,Everton,0.1,72,0
