,aerials_won,assists,bad_controls,blocks,clearances,crosses,dispossessed,dribbled_past,dribbles,fouled,fouls,goals,interceptions,key_passes,long_balls,man_of_the_match,offsides,offsides_won,own_goals,pass_accuracy,passes,player_id,red_cards,shots,tackles,through_balls,yellow_cards
0,0.20512820512820515,0.08316008316008316,0.37777777777777777,0.0625,0.054945054945054944,0.026315789473684213,0.38095238095238093,0.09374999999999999,0.18309859154929578,0.21153846153846154,0.21428571428571427,0.7154213036565978,0.023809523809523808,0.21428571428571427,0.16161616161616163,0.39803439803439805,0.47826086956521746,0.0,0.0,0.7408949011446411,0.18369453044375644,83532,0.0,0.7575757575757576,0.09792626728110598,0.18181818181818182,0.21235521235521237
1,0.06410256410256411,0.4158004158004158,0.4444444444444444,0.0,0.054945054945054944,0.3684210526315789,0.45238095238095233,0.34375,0.11267605633802819,0.11538461538461538,0.09523809523809523,0.23847376788553262,0.19047619047619047,0.6190476190476191,0.36363636363636365,0.1769041769041769,0.0,0.0,0.0,0.8574401664932363,0.6295149638802889,69344,0.0,0.393939393939394,0.27419354838709675,0.18181818181818182,0.0
2,0.358974358974359,0.18099547511312217,0.2,0.0625,0.3076923076923077,0.10526315789473685,0.21428571428571427,0.37499999999999994,0.1267605633802817,0.17307692307692307,0.2857142857142857,0.10380622837370242,0.42857142857142855,0.21428571428571427,0.15151515151515152,0.0962566844919786,0.04347826086956522,0.22222222222222224,0.0,0.8262226847034341,0.47058823529411764,83683,0.32352941176470584,0.13636363636363638,0.5483870967741935,0.0,0.09243697478991597
3,0.4230769230769231,0.0,0.1111111111111111,0.18749999999999997,0.5164835164835165,0.026315789473684213,0.047619047619047616,0.09374999999999999,0.11267605633802819,0.1346153846153846,0.14285714285714285,0.0,0.4047619047619047,0.07142857142857142,0.45454545454545453,0.13636363636363635,0.0,0.4444444444444445,0.0,0.8980228928199792,0.7131062951496387,21778,0.0,0.10606060606060606,0.35253456221198154,0.0,0.1746031746031746
4,0.10256410256410257,0.42735042735042733,0.6000000000000001,0.125,0.054945054945054944,0.026315789473684213,0.5952380952380952,0.21874999999999997,0.16901408450704225,0.44230769230769224,0.2857142857142857,0.22058823529411764,0.11904761904761904,0.42857142857142855,0.11111111111111112,0.04545454545454545,0.04347826086956522,0.0,0.0,0.8033298647242456,0.35913312693498445,131519,0.0,0.2878787878787879,0.25460829493087556,0.18181818181818182,0.3055555555555556
5,0.20512820512820515,0.3183023872679045,0.2,0.125,0.23076923076923078,0.3157894736842105,0.14285714285714285,0.25,0.07042253521126761,0.17307692307692307,0.19047619047619047,0.060851926977687626,0.23809523809523808,0.38095238095238093,0.16161616161616163,0.05642633228840125,0.0,0.11111111111111112,0.0,0.8335067637877211,0.46439628482972134,103837,0.0,0.09090909090909091,0.31336405529953915,0.0,0.1625615763546798
6,0.19230769230769232,0.32051282051282054,0.17777777777777778,0.18749999999999997,0.2087912087912088,0.2631578947368421,0.07142857142857142,0.3125,0.07042253521126761,0.15384615384615385,0.19047619047619047,0.0,0.19047619047619047,0.4047619047619047,0.31313131313131315,0.0,0.04347826086956522,0.2777777777777778,0.0,0.8470343392299688,0.544891640866873,83078,0.0,0.045454545454545456,0.4308755760368663,0.09090909090909091,0.06547619047619048
7,0.012820512820512822,0.2494802494802495,0.4,0.0,0.02197802197802198,0.026315789473684213,0.35714285714285715,0.21874999999999997,0.22535211267605637,0.1346153846153846,0.09523809523809523,0.28616852146263916,0.07142857142857142,0.2619047619047619,0.04040404040404041,0.13267813267813267,0.30434782608695654,0.0,0.0,0.8865764828303851,0.25593395252837975,91909,0.0,0.30303030303030304,0.09792626728110598,0.09090909090909091,0.0
8,0.3076923076923077,0.09049773755656108,0.06666666666666667,0.18749999999999997,0.26373626373626374,0.026315789473684213,0.11904761904761904,0.21874999999999997,0.05633802816901409,0.038461538461538464,0.16666666666666666,0.0,0.3333333333333333,0.09523809523809523,0.4848484848484848,0.0,0.0,0.2777777777777778,0.0,0.8980228928199792,0.6821465428276573,117973,0.0,0.13636363636363638,0.35253456221198154,0.0,0.18487394957983194
9,0.3076923076923077,0.0,0.06666666666666667,0.18749999999999997,0.5604395604395604,0.0,0.023809523809523808,0.21874999999999997,0.04225352112676056,0.11538461538461538,0.19047619047619047,0.0,0.2857142857142857,0.023809523809523808,0.3939393939393939,0.0,0.0,0.6111111111111112,0.16129032258064516,0.9302809573361084,0.6212590299277606,322655,0.17741935483870966,0.045454545454545456,0.23502304147465436,0.0,0.05069124423963134
10,0.038461538461538464,0.0,0.2,0.0,0.04395604395604396,0.0,0.2857142857142857,0.3125,0.3380281690140845,0.1923076923076923,0.4047619047619047,0.0,0.2857142857142857,0.14285714285714285,0.13131313131313133,0.0,0.0,0.0,0.0,0.9594172736732571,0.5242518059855521,12187,0.0,0.060606060606060615,0.25460829493087556,0.0,0.336734693877551
11,0.10256410256410257,0.15384615384615385,0.3111111111111111,0.37499999999999994,0.10989010989010989,0.2894736842105263,0.19047619047619047,0.21874999999999997,0.15492957746478875,0.4615384615384615,0.2857142857142857,0.0,0.21428571428571427,0.23809523809523808,0.20202020202020202,0.0,0.0,0.11111111111111112,0.0,0.8480749219562955,0.3900928792569659,24711,0.0,0.10606060606060606,0.29377880184331795,0.0,0.6285714285714287
12,0.12820512820512822,0.0,0.06666666666666667,0.25,0.39560439560439564,0.026315789473684213,0.0,0.15625,0.05633802816901409,0.019230769230769232,0.14285714285714285,0.0,0.07142857142857142,0.047619047619047616,0.797979797979798,0.0,0.0,0.2777777777777778,0.0,0.8928199791883455,0.6749226006191951,69933,0.0,0.10606060606060606,0.27419354838709675,0.09090909090909091,0.336734693877551
13,0.12820512820512822,0.0,0.15555555555555556,0.125,0.1208791208791209,0.0,0.16666666666666666,0.28125,0.14084507042253522,0.09615384615384615,0.16666666666666666,0.049019607843137254,0.14285714285714285,0.07142857142857142,0.21212121212121213,0.0,0.0,0.0,0.0,0.9073881373569199,0.35397316821465424,71714,0.0,0.10606060606060606,0.33294930875576034,0.0,0.1746031746031746
14,0.025641025641025644,0.12307692307692307,0.2222222222222222,0.0,0.02197802197802198,0.07894736842105263,0.19047619047619047,0.21874999999999997,0.1267605633802817,0.11538461538461538,0.23809523809523808,0.07058823529411765,0.07142857142857142,0.14285714285714285,0.050505050505050504,0.0,0.04347826086956522,0.0,0.0,0.8605619146722165,0.18369453044375644,75830,0.0,0.12121212121212123,0.17626728110599077,0.09090909090909091,0.25142857142857145
15,0.038461538461538464,0.09615384615384615,0.24444444444444446,0.0625,0.054945054945054944,0.026315789473684213,0.14285714285714285,0.15625,0.07042253521126761,0.07692307692307693,0.11904761904761904,0.0,0.16666666666666666,0.14285714285714285,0.22222222222222224,0.0,0.0,0.0,0.0,0.9365244536940688,0.413828689370485,143990,0.0,0.030303030303030307,0.17626728110599077,0.0,0.0
16,0.06410256410256411,0.04662004662004662,0.13333333333333333,0.0,0.06593406593406594,0.026315789473684213,0.11904761904761904,0.03125,0.07042253521126761,0.038461538461538464,0.16666666666666666,0.026737967914438505,0.07142857142857142,0.19047619047619047,0.09090909090909091,0.0,0.04347826086956522,0.0,0.0,0.8688865764828304,0.2714138286893705,29595,0.0,0.09090909090909091,0.13709677419354838,0.09090909090909091,0.14285714285714288
